日期,open,high,low,收盘,volume,amount,outstanding_share,turnover
2020-03-02,35.84,36.86,34.47,35.92,54561300.0,2909711505.0,801246091.0,0.06809555842188814
2020-03-03,37.09,38.92,36.5,36.9,53748797.0,3001753957.0,801246091.0,0.0670815091689477
2020-03-04,36.83,37.63,35.86,37.12,37226425.0,2036186273.0,801246091.0,0.04646066348172674
2020-03-05,37.4,37.66,35.65,36.42,40749897.0,2198524468.0,801246091.0,0.050858153890201006
2020-03-06,35.21,38.07,35.12,36.52,43365216.0,2379090907.0,801246091.0,0.054122218488302114
2020-03-09,35.31,36.3,33.46,33.8,51219349.0,2619917133.0,801246091.0,0.06392461638854972
2020-03-10,33.69,35.37,32.69,35.25,47132564.0,2391200899.0,801246091.0,0.05882407980446547
2020-03-11,35.38,35.97,34.37,34.42,36045511.0,1877693008.0,801246091.0,0.044986816665792635
2020-03-12,33.28,33.76,32.24,33.51,37526075.0,1835383616.0,801246091.0,0.046834643465362
2020-03-13,31.51,33.02,31.01,32.35,39020704.0,1851558221.0,801246091.0,0.04870002417272323
2020-03-16,32.35,32.35,29.11,29.11,51692683.0,2320776841.0,801246091.0,0.06451536373236422
2020-03-17,28.98,29.91,26.82,27.95,62685226.0,2611674732.0,801246091.0,0.07823467309745664
2020-03-18,28.32,29.71,27.55,27.66,50124894.0,2121715844.0,801246091.0,0.06255867524725309
2020-03-19,27.97,28.17,26.01,27.37,51228450.0,2053376177.0,801246091.0,0.06393597494630399
2020-03-20,28.3,28.69,26.3,27.2,41224145.0,1679353672.0,801459639.0,0.05143633315264176
2020-03-23,26.19,26.19,24.48,24.52,49244597.0,1837330541.0,801459639.0,0.0614436393346565
2020-03-24,25.26,26.82,24.8,26.36,62296686.0,2402392622.0,801459639.0,0.07772903708255233
2020-03-25,27.36,28.68,27.15,28.54,64632300.0,2694654350.0,801459639.0,0.08064323748185652
2020-03-26,28.01,28.22,27.41,27.51,42598596.0,1755430716.0,801459639.0,0.053151267920554635
2020-03-27,28.11,28.23,26.63,26.79,35037274.0,1412293502.0,801459639.0,0.04371682901426805
2020-03-30,25.81,26.51,24.26,26.15,49906056.0,1895747022.0,801459639.0,0.06226895725188227
2020-03-31,26.43,27.55,26.01,27.12,50325607.0,1999261241.0,801318709.0,0.06280348434994545
2020-04-01,27.56,29.58,26.85,28.06,71036395.0,2983888057.0,801318709.0,0.08864936535507746
2020-04-02,27.78,29.04,27.39,28.99,43388712.0,1816568928.0,801318709.0,0.054146635430672316
2020-04-03,28.97,29.35,27.7,27.97,39858402.0,1681433574.0,801318709.0,0.04974101010288529
2020-04-07,28.82,29.18,28.32,29.17,41895010.0,1788132725.0,801318709.0,0.05228258061300301
2020-04-08,28.71,29.37,28.32,28.78,32579447.0,1392506373.0,801318709.0,0.04065728983247788
2020-04-09,28.98,29.06,27.99,28.13,24182239.0,1018684017.0,801318709.0,0.03017805366129296
2020-04-10,28.64,28.64,26.61,26.72,32427624.0,1317622977.0,801318709.0,0.04046782339634603
2020-04-13,26.19,26.5,25.61,25.8,29954204.0,1153677845.0,801318709.0,0.03738113644866864
2020-04-14,26.42,28.38,26.3,28.38,53439293.0,2195731802.0,801318709.0,0.06668918671160091
2020-04-15,29.05,30.31,28.49,29.33,80409354.0,3519408950.0,801318709.0,0.10034628306675415
2020-04-16,29.42,29.93,28.71,29.46,46344857.0,2024361901.0,801318709.0,0.057835735618647584
2020-04-17,30.19,31.13,29.57,29.99,62174944.0,2794960289.0,801318709.0,0.07759078042442162
2020-04-20,29.71,29.95,28.78,29.73,37160555.0,1622851393.0,801318709.0,0.046374251072178574
2020-04-21,29.07,29.64,28.32,28.71,37427430.0,1600017585.0,801318709.0,0.04670729583576964
2020-04-22,27.64,28.84,27.39,28.67,32472563.0,1356729469.0,801318709.0,0.04052390470269177
2020-04-23,29.01,29.03,27.67,27.83,27643722.0,1159960934.0,801318709.0,0.034497786822546284
2020-04-24,27.7,29.75,27.7,28.51,41505087.0,1778799827.0,801318709.0,0.0517959789704598
2020-04-27,28.5,28.84,27.69,28.17,23584864.0,989470622.0,801318709.0,0.029432563766584912
2020-04-28,28.71,29.3,27.51,28.87,35726207.0,1516766323.0,801318709.0,0.04458426665787483
2020-04-29,28.86,29.63,28.64,28.9,28964198.0,1252072597.0,801318709.0,0.03614566548202233
2020-04-30,30.04,31.57,30.04,31.21,54822478.0,2502318431.0,801319423.0,0.06841526166276392
2020-05-06,31.01,33.59,30.85,32.99,46004186.0,2232960805.0,801319423.0,0.05741054650562239
2020-05-07,32.93,34.51,32.9,33.96,45244642.0,2277929015.0,801319423.0,0.05646267980203445
2020-05-08,33.96,35.53,32.58,33.45,55286270.0,2768574255.0,801319423.0,0.06899404708426742
2020-05-11,33.42,33.69,32.27,32.87,35094758.0,1711357357.0,801319423.0,0.043796215332721315
2020-05-12,32.83,33.44,32.31,33.22,28303123.0,1386353313.0,801319423.0,0.03532065015226768
2020-05-13,32.75,35.37,32.43,33.94,37478450.0,1907272473.0,801319423.0,0.04677092420858492
2020-05-14,33.68,33.85,32.94,33.05,25707953.0,1269029362.0,801319423.0,0.032082029041245394
2020-05-15,33.42,35.1,32.92,34.57,43887134.0,2232574955.0,801319423.0,0.05476858883027474
2020-05-18,34.37,34.91,33.36,33.67,29406431.0,1486020562.0,801319423.0,0.0366975143194551
2020-05-19,34.03,34.57,33.38,33.64,28407202.0,1428981786.0,801319423.0,0.035450534686465474
2020-05-20,34.64,36.31,34.35,34.74,55720646.0,2930671573.0,801319423.0,0.06953612304989643
2020-05-21,35.04,35.14,33.02,33.07,40698026.0,2033972079.0,801320649.0,0.050788689959242524
2020-05-22,32.94,32.99,31.2,31.91,29857013.0,1419065664.0,801320649.0,0.037259757423273386
2020-05-25,31.66,32.1,31.17,31.88,16553857.0,777608020.0,801320649.0,0.020658218430609793
2020-05-26,32.36,32.9,32.12,32.85,22456791.0,1086431166.0,801320649.0,0.02802472521833142
2020-05-27,32.89,33.86,32.11,32.33,26682547.0,1306171968.0,801320649.0,0.033298214682597055
2020-05-28,32.06,33.22,31.52,32.7,26465808.0,1279655602.0,801320649.0,0.03302773743947287
2020-05-29,33.23,34.15,32.55,33.36,36705321.0,1820400402.0,801320649.0,0.04580603413353448
2020-06-01,33.96,35.28,33.1,34.69,36067860.0,1843521662.0,801320649.0,0.045010521125357895
2020-06-02,35.24,35.64,33.95,34.1,28552123.0,1459114605.0,801320649.0,0.03563133314439274
2020-06-03,34.37,34.37,33.34,33.68,23224506.0,1162716057.0,801320649.0,0.02898278738852267
2020-06-04,33.9,34.85,33.77,34.08,26083598.0,1329085727.0,801320649.0,0.032550762335340745
2020-06-05,33.55,33.86,33.13,33.82,17677734.0,878794653.0,801320649.0,0.02206074936676192
2020-06-08,33.69,34.56,33.59,33.73,20868896.0,1050679140.0,801320649.0,0.026043127711788194
2020-06-09,34.37,35.33,34.04,35.07,34235628.0,1763446887.0,801320649.0,0.0427240057306947
2020-06-10,34.94,35.02,34.21,34.75,20996673.0,1079654209.0,801320649.0,0.026202585726703267
2020-06-11,35.72,36.24,34.47,34.79,42525952.0,2240977966.0,801320649.0,0.05306983172475317
2020-06-12,33.69,34.19,33.42,33.87,26973922.0,1353724083.0,801320649.0,0.03366183316711211
2020-06-15,33.59,34.6,33.12,33.6,29335431.0,1474244924.0,801320649.0,0.03660885444123879
2020-06-16,34.27,35.43,33.94,35.14,37182812.0,1913424211.0,801320649.0,0.04640191419802037
2020-06-17,35.92,36.07,34.62,35.04,29627530.0,1554237714.0,801320649.0,0.03697337643423188
2020-06-18,34.79,36.83,34.7,36.5,43375185.0,2319069216.0,801320649.0,0.05412962345863622
2020-06-19,36.51,37.52,36.19,36.73,40958724.0,2244234341.0,801320649.0,0.05111402539185035
2020-06-22,36.82,38.46,36.73,37.47,34922518.0,1949996540.0,801320649.0,0.0435812031595357
2020-06-23,37.47,37.81,36.8,37.5,24315257.0,1343074738.0,801320649.0,0.030343979067984805
2020-06-24,37.5,37.5,36.26,36.41,23925033.0,1301277201.0,801320771.0,0.029856998427911712
2020-06-29,36.06,36.65,35.58,36.05,20728150.0,1108146790.0,801320771.0,0.02586748122619175
2020-06-30,36.13,36.79,36.01,36.1,20583990.0,1108836208.0,801321432.0,0.02568755705014015
2020-07-01,36.71,37.33,36.4,36.86,29938509.0,1640811277.0,801321432.0,0.03736142302506144
2020-07-02,36.79,38.65,36.69,37.74,32562275.0,1824629711.0,801321432.0,0.04063572207064094
2020-07-03,38.41,39.17,37.93,38.41,28303620.0,1622150295.0,801321432.0,0.03532118182507316
2020-07-06,38.34,40.45,37.91,39.76,42566435.0,2476998995.0,801321432.0,0.05312030016938321
2020-07-07,42.34,43.74,41.6,43.74,48835217.0,3129621562.0,801321432.0,0.06094335562461282
2020-07-08,43.59,43.8,41.99,43.51,43355038.0,2767451549.0,801321432.0,0.054104428346301865
2020-07-09,42.76,44.81,42.76,43.59,32601180.0,2108979489.0,801321803.0000001,0.04068425428828622
2020-07-10,43.58,44.06,42.87,43.26,29055472.0,1876850950.0,801321803.0000001,0.0362594302204454
2020-07-13,44.48,47.13,44.14,47.08,44131712.0,2999492755.0,801321803.0000001,0.05507364436457246
2020-07-14,45.82,45.82,43.13,43.51,46623734.0,3063120187.0,801321803.0000001,0.058183533538522715
2020-07-15,44.48,44.54,40.33,43.01,44262486.0,2784354849.0,801321803.0000001,0.05523684222030334
2020-07-16,43.03,43.46,39.76,39.99,33384843.0,2061703689.0,801321803.0000001,0.04166221719540557
2020-07-17,40.44,41.76,39.55,40.8,26482441.0,1601625745.0,801321803.0000001,0.03304844682979379
2020-07-20,41.67,42.27,39.96,41.65,25516208.0,1568639555.0,801321803.0000001,0.031842647865654036
2020-07-21,42.46,43.43,41.38,41.94,24433886.0,1532466033.0,801321803.0000001,0.030491977016629354
2020-07-22,41.65,42.39,41.5,41.67,18934486.0,1172565173.0,801321803.0000001,0.02362906628661893
2020-07-23,40.7,41.65,39.56,41.63,26544345.0,1596530423.0,801321803.0000001,0.03312569918929311
2020-07-24,40.63,40.63,37.47,37.47,51207075.0,2912100157.0,801321803.0000001,0.06390325935010156
2020-07-27,37.47,37.49,35.63,36.79,25813890.0,1398263770.0,801321803.0000001,0.03221413657204582
2020-07-28,37.53,39.06,37.16,37.65,27502361.0,1549324639.0,801321803.0000001,0.034321243846150526
2020-07-29,37.3,38.79,37.01,38.6,22856206.0,1285511369.0,801321803.0000001,0.028523130051410814
2020-07-30,38.87,39.0,37.19,37.43,23873666.0,1327663044.0,801321803.0000001,0.029792857140067106
2020-07-31,37.72,38.78,37.29,37.89,20525248.0,1150548643.0,801321803.0000001,0.025614238777925773
2020-08-03,38.06,38.79,37.79,38.79,23002745.0,1303641303.0,801321803.0000001,0.02870600165112442
2020-08-04,39.48,40.87,39.28,39.8,37373343.0,2212257418.0,801330965.0,0.046639085012769976
2020-08-05,39.56,39.88,37.49,39.38,35847580.0,2049658179.0,801330965.0,0.04473504901935245
2020-08-06,39.21,39.61,38.19,38.8,19650217.0,1122168695.0,801330965.0,0.0245219738887789
2020-08-07,38.46,39.11,37.23,37.97,17020128.0,957607369.0,801330965.0,0.021239823173437457
2020-08-10,37.62,37.62,35.89,36.84,22725973.0,1230816237.0,801330965.0,0.028360283069804995
2020-08-11,36.9,38.09,36.55,36.63,21407663.0,1183911667.0,801330965.0,0.026715132616895693
2020-08-12,37.31,39.49,36.13,39.14,33728216.0,1883520532.0,801330965.0,0.04209024419766432
2020-08-13,38.6,38.93,37.67,37.76,21762508.0,1225014231.0,801330965.0,0.027157952145278698
2020-08-14,37.78,38.09,36.37,37.04,17613960.0,962301797.0,801330965.0,0.021980880272110787
2020-08-17,37.04,37.51,36.43,37.5,17850950.0,977548808.0,801330965.0,0.022276625738529898
2020-08-18,38.26,38.39,37.42,37.6,16155755.0,902443198.0,801330965.0,0.020161151516215274
2020-08-19,37.65,37.97,36.57,36.71,16773941.0,917149037.0,801330965.0,0.020932600551633495
2020-08-20,36.23,36.23,35.1,35.31,21068273.0,1102853989.0,801330965.0,0.026291599751171478
2020-08-21,35.35,36.19,34.66,35.08,15669676.0,819468857.0,801330965.0,0.01955456195306268
2020-08-24,35.62,36.46,35.06,36.13,18762183.0,993411795.0,801330965.0,0.02341377510602002
2020-08-25,36.56,36.57,35.47,35.58,12360178.0,656430504.0,801330965.0,0.015424560562189183
2020-08-26,35.58,35.6,33.11,33.34,28169071.0,1418351957.0,801330965.0,0.0351528547258872
2020-08-27,33.78,34.67,33.5,34.59,17182696.0,868559594.0,801330965.0,0.02144269565322488
2020-08-28,34.52,34.93,34.13,34.81,13111801.0,669026379.0,801330965.0,0.0163625288085554
