日期,open,high,low,收盘,volume,amount,outstanding_share,turnover
2020-03-02,3.31,3.5,3.3,3.45,70869287.0,316037116.0,3188722696.0,0.022224976505137904
2020-03-03,3.51,3.54,3.43,3.46,64585094.0,291986581.0,3188722696.0,0.020254220939631057
2020-03-04,3.44,3.56,3.42,3.56,79917989.0,363876655.0,3188722696.0,0.025062696452172146
2020-03-05,3.58,3.66,3.57,3.6,74538266.0,350073160.0,3188722696.0,0.023375587376570046
2020-03-06,3.54,3.58,3.53,3.54,45135334.0,208615108.0,3188722696.0,0.014154675179694584
2020-03-09,3.48,3.48,3.37,3.39,66013700.0,293903058.0,3188722696.0,0.02070223920154893
2020-03-10,3.36,3.44,3.33,3.44,41042065.0,181520424.0,3188722696.0,0.012871004760459107
2020-03-11,3.44,3.47,3.41,3.42,42762841.0,191458290.0,3188722696.0,0.013410649051936249
2020-03-12,3.38,3.42,3.34,3.37,39406736.0,172838050.0,3188722696.0,0.012358157092001956
2020-03-13,3.22,3.34,3.19,3.31,43286800.0,183931783.0,3188722696.0,0.013574965315830021
2020-03-16,3.33,3.34,3.19,3.21,52719640.0,224285845.0,3188722696.0,0.016533152934914225
2020-03-17,3.21,3.24,3.14,3.2,34909935.0,144995129.0,3188722696.0,0.010947936941582205
2020-03-18,3.22,3.28,3.17,3.17,39910014.0,168035503.0,3188722696.0,0.012515987686876614
2020-03-19,3.16,3.2,3.1,3.16,36567170.0,149506913.0,3188722696.0,0.011467654445421239
2020-03-20,3.18,3.21,3.14,3.2,21760970.0,89975841.0,3188722696.0,0.006824353220584974
2020-03-23,3.12,3.13,3.07,3.07,29524332.0,119023083.0,3188722696.0,0.009258983867438814
2020-03-24,3.11,3.14,3.07,3.12,29586710.0,119609276.0,3188722696.0,0.009278545932236185
2020-03-25,3.18,3.2,3.14,3.17,30784595.0,126740135.0,3188722696.0,0.009654208890166847
2020-03-26,3.15,3.16,3.12,3.13,20767600.0,84906467.0,3188722696.0,0.00651282722892502
2020-03-27,3.15,3.2,3.12,3.15,39421909.0,162108846.0,3188722696.0,0.012362915423611988
2020-03-30,3.12,3.16,3.08,3.14,31015795.0,125802192.0,3188722696.0,0.009726714411042031
2020-03-31,3.16,3.17,3.11,3.13,21831092.0,89149657.0,3188722696.0,0.00684634384400543
2020-04-01,3.12,3.15,3.1,3.11,20466829.0,83260177.0,3188722696.0,0.006418503881091327
2020-04-02,3.09,3.14,3.09,3.14,20254999.0,82026324.0,3188722696.0,0.006352072892825799
2020-04-03,3.13,3.13,3.08,3.09,21597500.0,87153079.0,3188722696.0,0.006773088179505967
2020-04-07,3.12,3.14,3.11,3.13,29027939.0,117947306.0,3188722696.0,0.009103312444325513
2020-04-08,3.12,3.16,3.11,3.14,24907376.0,101614358.0,3188722696.0,0.007811082484922358
2020-04-09,3.16,3.17,3.15,3.16,22682000.0,93305155.0,3188722696.0,0.0071131930125039634
2020-04-10,3.16,3.17,3.11,3.12,17488008.0,71109891.0,3188722696.0,0.005484330143206657
2020-04-13,3.11,3.15,3.1,3.14,19002160.0,77470540.0,3188722696.0,0.005959176075058739
2020-04-14,3.14,3.16,3.13,3.16,17959907.0,73530478.0,3188722696.0,0.005632320120695751
2020-04-15,3.16,3.16,3.13,3.14,15673400.0,64149074.0,3188722696.0,0.004915259649157024
2020-04-16,3.13,3.14,3.11,3.13,22122297.0,89821208.0,3188722696.0,0.006937667244552394
2020-04-17,3.14,3.17,3.13,3.16,28767078.0,117815350.0,3188722696.0,0.009021505079788224
2020-04-20,3.15,3.18,3.14,3.18,28855731.0,118548880.0,3188722696.0,0.00904930712106049
2020-04-21,3.17,3.17,3.11,3.12,30953306.0,126031105.0,3188722696.0,0.009707117536068116
2020-04-22,3.11,3.14,3.1,3.12,17227620.0,69899571.0,3188722696.0,0.005402671113926176
2020-04-23,3.12,3.13,3.11,3.11,16191200.0,65640924.0,3188722696.0,0.005077644418660355
2020-04-24,3.11,3.11,3.08,3.08,19260496.0,77507995.0,3188722696.0,0.006040191586480934
2020-04-27,3.09,3.11,3.08,3.09,15420696.0,62102966.0,3188722696.0,0.004836010362187983
2020-04-28,3.09,3.1,2.98,3.03,30934300.0,122264385.0,3188722696.0,0.009701157155749112
2020-04-29,3.02,3.06,3.02,3.05,17201909.0,68110784.0,3188722696.0,0.005394608010780753
2020-04-30,3.06,3.11,3.06,3.11,26766130.0,107640983.0,3188722696.0,0.00839399739387059
2020-05-06,3.12,3.17,3.1,3.15,33677025.0,137753504.0,3188722696.0,0.0105612899617283
2020-05-07,3.15,3.17,3.14,3.15,18017342.0,73885122.0,3188722696.0,0.005650332035018702
2020-05-08,3.16,3.2,3.16,3.19,23638014.0,97939360.0,3188722696.0,0.007413003968533236
2020-05-11,3.19,3.26,3.19,3.23,32182772.0,135061345.0,3188722696.0,0.010092684459633551
2020-05-12,3.24,3.25,3.2,3.21,20824200.0,87078379.0,3188722696.0,0.0065305772829109
2020-05-13,3.2,3.24,3.19,3.23,16776691.0,70241017.0,3188722696.0,0.005261257437357294
2020-05-14,3.21,3.22,3.14,3.16,21725700.0,89541237.0,3188722696.0,0.006813292365389179
2020-05-15,3.16,3.17,3.13,3.14,14683765.0,60094641.0,3188722696.0,0.0046049049728970224
2020-05-18,3.17,3.19,3.14,3.16,19792894.0,81645236.0,3188722696.0,0.00620715436460769
2020-05-19,3.19,3.2,3.16,3.17,13505715.0,55844172.0,3188722696.0,0.004235462373991269
2020-05-20,3.16,3.17,3.14,3.14,10974980.0,44956335.0,3188722696.0,0.0034418107331086654
2020-05-21,3.16,3.18,3.14,3.15,22818544.0,93559566.0,3188722696.0,0.007156013920126719
2020-05-22,3.15,3.2,3.14,3.17,32198193.0,132387322.0,3188722696.0,0.010097520565331718
2020-05-25,3.17,3.24,3.17,3.24,30113216.0,125626223.0,3188722696.0,0.009443660948559323
2020-05-26,3.24,3.24,3.2,3.21,22582825.0,94457109.0,3188722696.0,0.007082091217379412
2020-05-27,3.21,3.25,3.21,3.22,24198400.0,101436449.0,3188722696.0,0.007588743928832374
2020-05-28,3.22,3.27,3.21,3.23,23567464.0,99227795.0,3188722696.0,0.007390879122089706
2020-05-29,3.22,3.23,3.14,3.14,34411237.0,142469506.0,3188722696.0,0.01079154265849651
2020-06-01,3.17,3.24,3.15,3.23,38587473.0,160590617.0,3188722696.0,0.012101231959870618
2020-06-02,3.23,3.34,3.21,3.31,43016648.0,183336706.0,3188722696.0,0.01349024424543438
2020-06-03,3.34,3.35,3.27,3.3,33973608.0,146469534.0,3188722696.0,0.010654299931009116
2020-06-04,3.33,3.33,3.27,3.27,16861664.0,72316235.0,3188722696.0,0.005287905411515282
2020-06-05,3.28,3.29,3.24,3.27,14200256.0,60410823.0,3188722696.0,0.0044532740391044654
2020-06-08,3.27,3.33,3.27,3.33,21961345.0,94588458.0,3188722696.0,0.006887191861352123
2020-06-09,3.32,3.32,3.26,3.26,27559675.0,117680924.0,3188722696.0,0.008642857227620147
2020-06-10,3.26,3.31,3.24,3.29,28357080.0,121304024.0,3188722696.0,0.008892927577418918
2020-06-11,3.31,3.31,3.24,3.26,26125300.0,111380866.0,3188722696.0,0.008193029777337527
2020-06-12,3.26,3.34,3.24,3.32,32966995.0,134949483.0,3188722696.0,0.010338620865763738
2020-06-15,3.32,3.36,3.28,3.33,28307679.0,116753723.0,3188722696.0,0.00887743516722534
2020-06-16,3.37,3.45,3.34,3.4,40197918.0,169045566.0,3188722696.0,0.012606275876677864
2020-06-17,3.43,3.49,3.4,3.43,48600517.0,207461042.0,3188722696.0,0.01524137456699057
2020-06-18,3.44,3.57,3.41,3.47,79864640.0,345611424.0,3188722696.0,0.025045965928672274
2020-06-19,3.44,3.45,3.35,3.38,53931697.0,226475974.0,3188722696.0,0.01691326030565563
2020-06-22,3.39,3.4,3.36,3.36,26557738.0,111113317.0,3188722696.0,0.008328644580262366
2020-06-23,3.37,3.37,3.32,3.33,26176506.0,108262995.0,3188722696.0,0.008209088244906449
2020-06-24,3.34,3.36,3.32,3.35,16562095.0,68623074.0,3188722696.0,0.005193959017124893
2020-06-29,3.32,3.33,3.27,3.28,22528828.0,91839090.0,3188722696.0,0.007065157477713766
2020-06-30,3.29,3.32,3.28,3.29,13912819.0,56919385.0,3188722696.0,0.004363132302928859
2020-07-01,3.29,3.34,3.28,3.33,20059621.0,82255035.0,3188722696.0,0.006290801337213551
2020-07-02,3.32,3.4,3.32,3.39,29463663.0,122935306.0,3188722696.0,0.009239957753918154
2020-07-03,3.4,3.48,3.4,3.44,46856800.0,199600868.0,3188722696.0,0.014694535858755653
2020-07-06,3.49,3.68,3.47,3.67,94982036.0,422072491.0,3188722696.0,0.029786859835490693
2020-07-07,3.74,3.77,3.61,3.61,83538903.0,380794231.0,3188722696.0,0.02619823388995002
2020-07-08,3.59,3.78,3.58,3.75,89194718.0,409817794.0,3188722696.0,0.027971926850800702
2020-07-09,3.74,3.84,3.69,3.79,86978037.0,404159714.0,3188722696.0,0.02727676417554498
2020-07-10,3.74,3.75,3.64,3.65,53732067.0,246320381.0,3188722696.0,0.01685065530075808
2020-07-13,3.65,3.78,3.64,3.76,53002301.0,244531508.0,3188722696.0,0.016621796892682825
2020-07-14,3.75,3.87,3.68,3.74,60016776.0,279944636.0,3188722696.0,0.018821572686545083
2020-07-15,3.75,3.78,3.61,3.61,53312579.0,242319000.0,3188722696.0,0.016719101685096795
2020-07-16,3.62,3.67,3.5,3.5,42877153.0,190689819.0,3188722696.0,0.013446497888883845
2020-07-17,3.51,3.53,3.44,3.47,27107645.0,117231152.0,3188722696.0,0.008501098271732564
2020-07-20,3.5,3.69,3.49,3.67,61580110.0,275931303.0,3188722696.0,0.019311842349053233
2020-07-21,3.67,3.71,3.61,3.65,36469824.0,165266013.0,3188722696.0,0.01143712623419669
2020-07-22,3.68,3.7,3.6,3.61,40840622.0,185053677.0,3188722696.0,0.012807831189344664
2020-07-23,3.59,3.61,3.51,3.6,36702045.0,162239543.0,3188722696.0,0.011509951945975047
2020-07-24,3.59,3.61,3.44,3.46,38552450.0,167985578.0,3188722696.0,0.012090248565157766
2020-07-27,3.49,3.51,3.44,3.47,26596191.0,114241706.0,3188722696.0,0.00834070364079097
2020-07-28,3.49,3.56,3.47,3.5,27702055.0,120700141.0,3188722696.0,0.008687508335155652
2020-07-29,3.5,3.54,3.44,3.54,23710651.0,103131787.0,3188722696.0,0.0074357833090168465
2020-07-30,3.54,3.57,3.51,3.54,24065034.0,105523650.0,3188722696.0,0.007546919658516458
2020-07-31,3.53,3.58,3.52,3.57,33188726.0,146116889.0,3188722696.0,0.010408156859056019
2020-08-03,3.59,3.63,3.58,3.62,30902697.0,138135893.0,3188722696.0,0.00969124629080007
2020-08-04,3.62,3.63,3.57,3.6,30293509.0,134800975.0,3188722696.0,0.00950020176981862
